"SORTR","YEAR","Level","RESA_NAME","SYSTEMID","SYSTEMNAME","SCHOOLID","SCHOOLNAME","CATEGORY","SUBGROUP","ACDMC_LVL_CD","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","PCT_ON_OR_ABOVE_MIDPOINT","LEXILE_BELOW_GRADE_LEVEL","PCT_BELOW_GRADELEVEL","LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_BELOW_MIDPOINT","LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","PCT_LEXILE_ON_GRADELEVEL_ABOVE_MIDPOINT","LEXILE_ABOVE_GRADE_LEVEL","PCT_LEXILE_ABOVE_GRADE_LEVEL"
1,2023,"STATE Level","","ALL","Georgia","ALL","Georgia","All Students","All Students","08","133578","133578",78137,"58.4954",38133,"28.5474",17304,"12.9542",18628,"13.9454",59509,"44.55"
1,2024,"STATE Level","","ALL","Georgia","ALL","Georgia","All Students","All Students","03","124137","124137",53207,"42.8615",41392,"33.3438",29531,"23.789",23498,"18.9291",29709,"23.9324"
1,2024,"STATE Level","","ALL","Georgia","ALL","Georgia","All Students","All Students","05","126758","126758",72113,"56.8903",33197,"26.1893",21440,"16.9141",17866,"14.0946",54247,"42.7957"
1,2024,"STATE Level","","ALL","Georgia","ALL","Georgia","All Students","All Students","08","130369","130369",80316,"61.6067",35788,"27.4513",14258,"10.9366",18085,"13.8722",62232,"47.7353"
1,2025,"STATE Level","","ALL","Georgia","ALL","Georgia","All Students","All Students","03","127192","127192",53042,"41.7023",41281,"32.4557",32862,"25.8365",25622,"20.1443",27420,"21.558"
1,2025,"STATE Level","","ALL","Georgia","ALL","Georgia","All Students","All Students","05","126571","126571",69753,"55.1098",33745,"26.6609",23068,"18.2253",22286,"17.6075",47467,"37.5023"
1,2025,"STATE Level","","ALL","Georgia","ALL","Georgia","All Students","All Students","08","129545","129545",73112,"56.4375",40580,"31.325",15843,"12.2297",18821,"14.5285",54291,"41.909"
2,2018,"DISTRICT Level","First District RESA","793","Vidalia City","ALL","Vidalia City","All Students","All Students","03","193","193",79,"40.9326",72,"37.3057",42,"21.7617",42,"21.7617",37,"19.171"
2,2018,"DISTRICT Level","Northwest Georgia RESA","746","Walker County","ALL","Walker County","All Students","All Students","03","695","695",334,"48.0576",162,"23.3094",199,"28.6331",201,"28.9209",133,"19.1367"
2,2018,"DISTRICT Level","Oconee RESA","758","Wilkinson County","ALL","Wilkinson County","All Students","All Students","03","107","107",31,"28.972",36,"33.6449",40,"37.3832",12,"11.215",19,"17.757"
2,2018,"DISTRICT Level","Southwest Georgia RESA","759","Worth County","ALL","Worth County","All Students","All Students","03","278","278",130,"46.7626",57,"20.5036",91,"32.7338",75,"26.9784",55,"19.7842"
2,2018,"DISTRICT Level","Pioneer RESA","744","Union County","ALL","Union County","All Students","All Students","03","176","176",121,"68.75",5,"2.8409",50,"28.4091",63,"35.7955",58,"32.9545"
2,2018,"DISTRICT Level","Heart of Georgia RESA","756","Wilcox County","ALL","Wilcox County","All Students","All Students","03","79","79",38,"48.1013",20,"25.3165",21,"26.5823",25,"31.6456",13,"16.4557"
2,2018,"DISTRICT Level","Central Savannah River RESA","757","Wilkes County","ALL","Wilkes County","All Students","All Students","03","113","113",45,"39.823",25,"22.1239",43,"38.0531",30,"26.5487",15,"13.2743"
2,2018,"DISTRICT Level","Central Savannah River RESA","731","Taliaferro County","ALL","Taliaferro County","All Students","All Students","03","14","14",4,"28.5714",5,"35.7143",5,"35.7143",3,"21.4286",1,"7.1429"
2,2018,"DISTRICT Level","First District RESA","732","Tattnall County","ALL","Tattnall County","All Students","All Students","03","304","304",104,"34.2105",132,"43.4211",68,"22.3684",72,"23.6842",32,"10.5263"
2,2018,"DISTRICT Level","North Georgia RESA","755","Whitfield County","ALL","Whitfield County","All Students","All Students","03","1012","1012",445,"43.9723",265,"26.1858",301,"29.7431",273,"26.9763",172,"16.996"
2,2018,"DISTRICT Level","Coastal Plains RESA","742","Turner County","ALL","Turner County","All Students","All Students","03","77","77",29,"37.6623",23,"29.8701",25,"32.4675",14,"18.1818",15,"19.4805"
2,2018,"DISTRICT Level","North Georgia RESA","705","Murray County","ALL","Murray County","All Students","All Students","03","527","527",204,"38.7097",179,"33.9658",144,"27.3245",123,"23.3397",81,"15.37"
2,2018,"DISTRICT Level","Chattahoochee-Flint RESA","706","Muscogee County","ALL","Muscogee County","All Students","All Students","03","2409","2409",980,"40.6808",721,"29.9294",706,"29.3068",509,"21.1291",471,"19.5517"
2,2018,"DISTRICT Level","Southwest Georgia RESA","701","Mitchell County","ALL","Mitchell County","All Students","All Students","03","178","178",75,"42.1348",58,"32.5843",45,"25.2809",45,"25.2809",30,"16.8539"
2,2018,"DISTRICT Level","Middle Georgia RESA","702","Monroe County","ALL","Monroe County","All Students","All Students","03","270","270",174,"64.4444",30,"11.1111",66,"24.4444",85,"31.4815",89,"32.963"
2,2018,"DISTRICT Level","Heart of Georgia RESA","703","Montgomery County","ALL","Montgomery County","All Students","All Students","03","68","68",21,"30.8824",20,"29.4118",27,"39.7059",12,"17.6471",9,"13.2353"
2,2018,"DISTRICT Level","Northeast Georgia RESA","704","Morgan County","ALL","Morgan County","All Students","All Students","03","230","230",121,"52.6087",49,"21.3043",60,"26.087",61,"26.5217",60,"26.087"
2,2018,"DISTRICT Level","First District RESA","698","McIntosh County","ALL","McIntosh County","All Students","All Students","03","97","97",24,"24.7423",40,"41.2371",33,"34.0206",18,"18.5567",6,"6.1856"
2,2018,"DISTRICT Level","West Georgia RESA","699","Meriwether County","ALL","Meriwether County","All Students","All Students","03","201","201",69,"34.3284",64,"31.8408",68,"33.8308",50,"24.8756",19,"9.4527"
2,2018,"DISTRICT Level","Southwest Georgia RESA","700","Miller County","ALL","Miller County","All Students","All Students","03","73","73",29,"39.726",24,"32.8767",20,"27.3973",14,"19.1781",15,"20.5479"
2,2018,"DISTRICT Level","Chattahoochee-Flint RESA","729","Sumter County","ALL","Sumter County","All Students","All Students","03","372","372",96,"25.8065",152,"40.8602",124,"33.3333",66,"17.7419",30,"8.0645"
2,2018,"DISTRICT Level","Chattahoochee-Flint RESA","730","Talbot County","ALL","Talbot County","All Students","All Students","03","42","42",7,"16.6667",22,"52.381",13,"30.9524",5,"11.9048",2,"4.7619"
2,2018,"DISTRICT Level","State Charter Schools","7830619","State Charter Schools II- International Academy of Smyrna","ALL","State Charter Schools II- International Academy of Smyrna","All Students","All Students","03","88","88",49,"55.6818",11,"12.5",28,"31.8182",32,"36.3636",17,"19.3182"
2,2018,"DISTRICT Level","State Schools","7991894","State Schools- Georgia Academy for the Blind","ALL","State Schools- Georgia Academy for the Blind","All Students","All Students","03","TFS","TFS",3,"TFS",1,"TFS",1,"TFS",2,"TFS",1,"TFS"
2,2018,"DISTRICT Level","State Schools","7991895","State Schools- Georgia School for the Deaf","ALL","State Schools- Georgia School for the Deaf","All Students","All Students","03","TFS","TFS",0,"TFS",5,"TFS",0,"TFS",0,"TFS",0,"TFS"
2,2018,"DISTRICT Level","Pioneer RESA","727","Stephens County","ALL","Stephens County","All Students","All Students","03","289","289",142,"49.1349",52,"17.9931",95,"32.872",73,"25.2595",69,"23.8754"
2,2018,"DISTRICT Level","State Charter Schools","7820212","State Charter Schools- Cherokee Charter Academy","ALL","State Charter Schools- Cherokee Charter Academy","All Students","All Students","03","104","104",61,"58.6538",12,"11.5385",31,"29.8077",32,"30.7692",29,"27.8846"
2,2018,"DISTRICT Level","State Charter Schools","7830210","State Charter Schools II- Pataula Charter Academy","ALL","State Charter Schools II- Pataula Charter Academy","All Students","All Students","03","44","44",22,"50",8,"18.1818",14,"31.8182",14,"31.8182",8,"18.1818"
2,2018,"DISTRICT Level","State Charter Schools","7830618","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","ALL","State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning","All Students","All Students","03","68","68",49,"72.0588",4,"5.8824",15,"22.0588",25,"36.7647",24,"35.2941"
2,2018,"DISTRICT Level","State Charter Schools","7830612","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","ALL","State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy","All Students","All Students","03","21","21",9,"42.8571",2,"9.5238",10,"47.619",8,"38.0952",1,"4.7619"
2,2018,"DISTRICT Level","State Charter Schools","7830614","State Charter Schools II- Liberty Tech Charter Academy","ALL","State Charter Schools II- Liberty Tech Charter Academy","All Students","All Students","03","44","44",26,"59.0909",8,"18.1818",10,"22.7273",8,"18.1818",18,"40.9091"
2,2018,"DISTRICT Level","State Charter Schools","7830613","State Charter Schools II- Brookhaven Innovation Academy","ALL","State Charter Schools II- Brookhaven Innovation Academy","All Students","All Students","03","59","59",32,"54.2373",8,"13.5593",19,"32.2034",13,"22.0339",19,"32.2034"
2,2018,"DISTRICT Level","State Charter Schools","7830611","State Charter Schools II- Cirrus Charter Academy","ALL","State Charter Schools II- Cirrus Charter Academy","All Students","All Students","03","47","47",10,"21.2766",21,"44.6809",16,"34.0426",9,"19.1489",1,"2.1277"
2,2018,"DISTRICT Level","State Charter Schools","7830610","State Charter Schools II- Coweta Charter Academy","ALL","State Charter Schools II- Coweta Charter Academy","All Students","All Students","03","106","106",68,"64.1509",11,"10.3774",27,"25.4717",37,"34.9057",31,"29.2453"
2,2018,"DISTRICT Level","State Charter Schools","7830410","State Charter Schools II- Atlanta Heights Charter School","ALL","State Charter Schools II- Atlanta Heights Charter School","All Students","All Students","03","82","82",23,"28.0488",32,"39.0244",27,"32.9268",14,"17.0732",9,"10.9756"
2,2018,"DISTRICT Level","First District RESA","724","Screven County","ALL","Screven County","All Students","All Students","03","178","178",74,"41.573",40,"22.4719",64,"35.9551",50,"28.0899",24,"13.4831"
2,2018,"DISTRICT Level","Southwest Georgia RESA","725","Seminole County","ALL","Seminole County","All Students","All Students","03","107","107",59,"55.1402",17,"15.8879",31,"28.972",25,"23.3645",34,"31.7757"
2,2018,"DISTRICT Level","Northeast Georgia RESA","786","Social Circle City","ALL","Social Circle City","All Students","All Students","03","117","117",51,"43.5897",29,"24.7863",37,"31.6239",22,"18.8034",29,"24.7863"
2,2018,"DISTRICT Level","State Charter Schools","7830615","State Charter Schools II- Genesis Innovation Academy for Boys","ALL","State Charter Schools II- Genesis Innovation Academy for Boys","All Students","All Students","03","32","32",12,"37.5",8,"25",12,"37.5",7,"21.875",5,"15.625"
2,2018,"DISTRICT Level","State Charter Schools","7830616","State Charter Schools II- Genesis Innovation Academy for Girls","ALL","State Charter Schools II- Genesis Innovation Academy for Girls","All Students","All Students","03","26","26",14,"53.8462",5,"19.2308",7,"26.9231",8,"30.7692",6,"23.0769"
2,2018,"DISTRICT Level","Northwest Georgia RESA","785","Rome City","ALL","Rome City","All Students","All Students","03","450","450",170,"37.7778",148,"32.8889",132,"29.3333",95,"21.1111",75,"16.6667"
2,2018,"DISTRICT Level","First District RESA","625","Savannah-Chatham County","ALL","Savannah-Chatham County","All Students","All Students","03","3232","3232",1218,"37.6856",973,"30.1052",1040,"32.1782",758,"23.453",460,"14.2327"
2,2018,"DISTRICT Level","Southwest Georgia RESA","784","Pelham City","ALL","Pelham City","All Students","All Students","03","105","105",37,"35.2381",35,"33.3333",33,"31.4286",26,"24.7619",11,"10.4762"
2,2018,"DISTRICT Level","Middle Georgia RESA","743","Twiggs County","ALL","Twiggs County","All Students","All Students","03","62","62",26,"41.9355",25,"40.3226",11,"17.7419",18,"29.0323",8,"12.9032"
2,2018,"DISTRICT Level","Pioneer RESA","739","Towns County","ALL","Towns County","All Students","All Students","03","60","60",35,"58.3333",8,"13.3333",17,"28.3333",14,"23.3333",21,"35"
2,2018,"DISTRICT Level","Heart of Georgia RESA","740","Treutlen County","ALL","Treutlen County","All Students","All Students","03","104","104",46,"44.2308",26,"25",32,"30.7692",31,"29.8077",15,"14.4231"
2,2018,"DISTRICT Level","Northwest Georgia RESA","791","Trion City","ALL","Trion City","All Students","All Students","03","111","111",58,"52.2523",14,"12.6126",39,"35.1351",25,"22.5225",33,"29.7297"
2,2018,"DISTRICT Level","First District RESA","738","Toombs County","ALL","Toombs County","All Students","All Students","03","236","236",101,"42.7966",76,"32.2034",59,"25",53,"22.4576",48,"20.339"
2,2018,"DISTRICT Level","West Georgia RESA","741","Troup County","ALL","Troup County","All Students","All Students","03","931","931",352,"37.8088",368,"39.5274",211,"22.6638",221,"23.7379",131,"14.0709"
2,2018,"DISTRICT Level","Griffin RESA","745","Thomaston-Upson County","ALL","Thomaston-Upson County","All Students","All Students","03","303","303",115,"37.9538",85,"28.0528",103,"33.9934",69,"22.7723",46,"15.1815"
2,2018,"DISTRICT Level","Southwest Georgia RESA","789","Thomasville City","ALL","Thomasville City","All Students","All Students","03","218","218",101,"46.3303",47,"21.5596",70,"32.1101",44,"20.1835",57,"26.1468"
2,2018,"DISTRICT Level","Coastal Plains RESA","737","Tift County","ALL","Tift County","All Students","All Students","03","583","583",276,"47.3413",116,"19.8971",191,"32.7616",148,"25.3859",128,"21.9554"
2,2018,"DISTRICT Level","Heart of Georgia RESA","734","Telfair County","ALL","Telfair County","All Students","All Students","03","118","118",46,"38.9831",40,"33.8983",32,"27.1186",28,"23.7288",18,"15.2542"
2,2018,"DISTRICT Level","Southwest Georgia RESA","735","Terrell County","ALL","Terrell County","All Students","All Students","03","106","106",27,"25.4717",35,"33.0189",44,"41.5094",22,"20.7547",5,"4.717"
2,2018,"DISTRICT Level","Southwest Georgia RESA","736","Thomas County","ALL","Thomas County","All Students","All Students","03","428","428",175,"40.8879",118,"27.5701",135,"31.5421",112,"26.1682",63,"14.7196"
2,2018,"DISTRICT Level","State Charter Schools","7820615","State Charter Schools- Scintilla Charter Academy","ALL","State Charter Schools- Scintilla Charter Academy","All Students","All Students","03","79","79",35,"44.3038",24,"30.3797",20,"25.3165",22,"27.8481",13,"16.4557"
2,2018,"DISTRICT Level","State Schools","7991893","State Schools- Atlanta Area School for the Deaf","ALL","State Schools- Atlanta Area School for the Deaf","All Students","All Students","03","TFS","TFS",0,"TFS",5,"TFS",0,"TFS",0,"TFS",0,"TFS"
2,2018,"DISTRICT Level","Chattahoochee-Flint RESA","733","Taylor County","ALL","Taylor County","All Students","All Students","03","101","101",37,"36.6337",27,"26.7327",37,"36.6337",29,"28.7129",8,"7.9208"
2,2018,"DISTRICT Level","State Charter Schools","7820614","State Charter Schools- International Charter School of Atlanta","ALL","State Charter Schools- International Charter School of Atlanta","All Students","All Students","03","81","81",55,"67.9012",8,"9.8765",18,"22.2222",33,"40.7407",22,"27.1605"
2,2018,"DISTRICT Level","State Charter Schools","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","ALL","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","All Students","All Students","03","43","43",16,"37.2093",14,"32.5581",13,"30.2326",10,"23.2558",6,"13.9535"
2,2018,"DISTRICT Level","State Charter Schools","7820110","State Charter Schools- Odyssey Charter School","ALL","State Charter Schools- Odyssey Charter School","All Students","All Students","03","42","42",22,"52.381",7,"16.6667",13,"30.9524",13,"30.9524",9,"21.4286"
2,2018,"DISTRICT Level","State Charter Schools","7820617","State Charter Schools- Dubois Integrity Academy","ALL","State Charter Schools- Dubois Integrity Academy","All Students","All Students","03","88","88",31,"35.2273",31,"35.2273",26,"29.5455",19,"21.5909",12,"13.6364"
2,2018,"DISTRICT Level","State Charter Schools","7820412","State Charter Schools- Georgia Connections Academy","ALL","State Charter Schools- Georgia Connections Academy","All Students","All Students","03","161","161",87,"54.0373",26,"16.1491",48,"29.8137",45,"27.9503",42,"26.087"
2,2018,"DISTRICT Level","State Charter Schools","7820120","State Charter Schools- Georgia Cyber Academy","ALL","State Charter Schools- Georgia Cyber Academy","All Students","All Students","03","558","558",218,"39.0681",168,"30.1075",172,"30.8244",130,"23.2975",88,"15.7706"
2,2018,"DISTRICT Level","State Charter Schools","7820616","State Charter Schools- Georgia School for Innovation and the Classics","ALL","State Charter Schools- Georgia School for Innovation and the Classics","All Students","All Students","03","78","78",38,"48.7179",28,"35.8974",12,"15.3846",19,"24.359",19,"24.359"
2,2018,"DISTRICT Level","Chattahoochee-Flint RESA","728","Stewart County","ALL","Stewart County","All Students","All Students","03","31","31",9,"29.0323",11,"35.4839",11,"35.4839",5,"16.129",4,"12.9032"
2,2018,"DISTRICT Level","Heart of Georgia RESA","753","Wheeler County","ALL","Wheeler County","All Students","All Students","03","71","71",28,"39.4366",20,"28.169",23,"32.3944",21,"29.5775",7,"9.8592"
2,2018,"DISTRICT Level","Pioneer RESA","754","White County","ALL","White County","All Students","All Students","03","253","253",146,"57.7075",39,"15.415",68,"26.8775",63,"24.9012",83,"32.8063"
2,2018,"DISTRICT Level","First District RESA","751","Wayne County","ALL","Wayne County","All Students","All Students","03","420","420",197,"46.9048",80,"19.0476",143,"34.0476",101,"24.0476",96,"22.8571"
2,2018,"DISTRICT Level","Chattahoochee-Flint RESA","752","Webster County","ALL","Webster County","All Students","All Students","03","23","23",11,"47.8261",6,"26.087",6,"26.087",7,"30.4348",4,"17.3913"
